PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;79;4;8;28079004_8_8;2021;4;10;16;V;14;V;11;V;10;V;9;V;9;V;11;V;17;V;26;V;26;V;24;V;17;V;18;V;14;V;15;V;14;V;6;V;7;V;8;V;10;V;11;V;17;V;14;V;29;V
28;79;4;8;28079004_8_8;2021;4;11;17;V;8;V;10;V;9;V;6;V;5;V;6;V;9;V;12;V;8;V;7;V;7;V;7;V;6;V;16;V;18;V;6;V;12;V;13;V;13;V;16;V;18;V;12;V;11;V
28;79;4;8;28079004_8_8;2021;4;12;8;V;8;V;6;V;5;V;4;V;4;V;8;V;19;V;35;V;33;V;24;V;28;V;23;V;50;N;20;V;32;V;42;V;35;V;28;V;24;V;32;V;45;V;63;V;78;V
28;79;4;8;28079004_8_8;2021;4;13;55;V;36;V;17;V;30;V;22;V;16;V;29;V;54;N;96;N;87;N;63;N;73;N;0;N;0;N;0;N;56;N;50;N;70;N;40;N;29;V;27;V;26;V;21;V;15;V
28;79;4;8;28079004_8_8;2021;4;14;10;V;11;V;14;V;20;V;16;V;12;V;14;V;31;V;63;V;64;V;53;V;42;V;37;N;47;N;19;V;34;V;45;V;37;V;27;V;15;V;17;V;23;V;18;V;17;V
28;79;4;8;28079004_8_8;2021;4;15;11;V;10;V;9;V;9;V;8;V;9;V;12;V;26;V;50;V;59;V;46;V;63;N;66;N;44;N;20;V;42;V;42;V;44;V;37;V;20;V;22;V;23;V;18;V;15;V
28;79;4;8;28079004_8_8;2021;4;16;14;V;11;V;8;V;9;V;8;V;10;V;16;V;27;V;51;V;63;V;55;V;46;V;47;V;44;V;37;V;44;V;38;V;12;V;14;V;16;V;16;V;26;V;22;V;16;V
28;79;4;8;28079004_8_8;2021;4;17;10;V;7;V;7;V;5;V;4;V;4;V;7;V;13;V;23;V;23;V;19;V;19;V;22;V;14;V;12;V;10;V;7;V;6;V;10;V;13;V;17;V;25;V;23;V;23;V
28;79;4;8;28079004_8_8;2021;4;18;24;V;10;V;8;V;6;V;6;V;5;V;7;V;12;V;15;V;16;V;11;V;11;V;14;V;15;V;12;V;9;V;8;V;6;V;8;V;14;V;19;V;26;V;23;V;22;V
28;79;4;8;28079004_8_8;2021;4;19;25;V;39;V;26;V;27;V;24;V;21;V;27;V;55;N;77;N;77;N;85;N;81;N;69;N;70;N;19;V;22;V;30;V;22;V;21;N;12;V;16;V;22;V;19;V;15;V
28;79;4;8;28079004_8_8;2021;4;20;11;V;10;V;16;V;15;V;28;V;32;V;32;V;60;N;83;N;71;N;76;N;82;N;59;V;59;V;19;V;39;V;33;V;42;V;31;V;12;V;15;V;18;V;18;V;25;V
28;79;4;8;28079004_8_8;2021;4;21;17;V;12;V;9;V;10;V;13;V;17;V;22;V;49;N;69;N;69;N;38;V;48;V;41;V;33;V;29;V;29;V;38;V;32;V;23;V;15;V;16;V;17;V;14;V;15;V
28;79;4;8;28079004_8_8;2021;4;22;10;V;12;V;14;V;12;V;12;V;11;V;17;V;20;V;57;V;53;V;40;V;57;V;39;V;28;V;16;V;39;V;36;V;36;V;42;V;35;V;37;V;39;V;48;V;30;V
28;79;4;8;28079004_8_8;2021;4;23;21;V;25;V;12;V;9;V;10;V;9;V;15;V;39;V;53;V;55;V;44;V;34;V;41;V;54;V;20;V;42;V;27;V;16;V;15;V;19;V;22;V;21;V;18;V;22;V
28;79;4;8;28079004_8_8;2021;4;24;11;V;9;V;8;V;7;V;7;V;7;V;10;V;14;V;19;V;21;V;14;V;15;V;15;V;19;V;12;V;9;V;10;V;14;V;14;V;13;V;15;V;21;V;24;V;26;V
28;79;4;8;28079004_8_8;2021;4;25;12;V;10;V;9;V;6;V;5;V;5;V;8;V;8;V;16;V;19;V;18;V;16;V;22;V;27;V;24;V;31;V;30;V;38;V;24;V;25;V;29;V;39;V;28;V;31;V
28;79;4;8;28079004_8_8;2021;4;26;18;V;16;V;15;V;23;V;22;V;17;V;27;V;42;V;65;V;70;V;57;V;64;V;50;V;31;V;12;V;27;V;36;V;44;V;31;V;9;V;17;V;31;V;19;V;13;V
28;79;4;8;28079004_8_8;2021;4;27;8;V;7;V;9;V;10;V;19;V;17;V;24;V;34;V;52;V;60;V;63;V;78;V;68;V;48;V;21;V;37;V;46;V;58;V;56;V;37;V;27;V;31;V;17;V;17;V
28;79;4;8;28079004_8_8;2021;4;28;11;V;16;V;12;V;10;V;10;V;11;V;24;V;47;N;71;N;80;V;76;V;65;V;48;V;35;V;18;V;28;V;29;V;25;V;23;V;11;V;12;V;18;V;10;V;11;V
28;79;4;8;28079004_8_8;2021;4;29;6;V;8;V;7;V;7;V;5;V;8;V;11;V;31;V;66;V;57;V;43;V;41;V;34;V;24;V;11;V;29;V;27;V;23;V;20;V;17;V;19;V;26;V;28;V;26;V
28;79;4;8;28079004_8_8;2021;4;30;24;V;21;V;30;V;33;V;13;V;9;V;12;V;39;V;66;V;64;V;62;V;41;V;36;V;36;V;17;V;32;V;23;V;11;V;12;V;12;V;15;V;20;V;19;V;21;V
28;79;4;12;28079004_12_8;2021;4;1;11;V;11;V;12;V;10;V;11;V;12;V;14;V;17;V;24;V;22;V;22;V;22;V;27;V;17;V;10;V;8;V;8;V;8;V;9;V;13;V;18;V;25;V;28;V;30;V
28;79;4;12;28079004_12_8;2021;4;2;9;V;8;V;8;V;8;V;8;V;6;V;15;V;23;V;19;V;17;V;23;V;23;V;13;V;11;V;12;V;9;V;6;V;7;V;16;V;18;V;18;V;25;V;26;V;27;V
28;79;4;12;28079004_12_8;2021;4;3;20;V;19;V;30;V;25;V;15;V;16;V;13;V;31;V;45;V;61;V;39;V;53;V;63;V;34;V;19;V;15;V;9;V;13;V;19;V;29;V;21;V;29;V;53;V;99;V
28;79;4;12;28079004_12_8;2021;4;4;82;V;53;V;12;V;19;V;13;V;16;V;13;V;39;V;25;V;12;V;13;V;15;V;15;V;17;V;18;V;18;V;17;V;16;V;18;V;21;V;25;V;59;V;94;V;105;V
28;79;4;12;28079004_12_8;2021;4;5;15;V;12;V;8;V;7;V;20;V;21;V;33;V;88;V;252;V;173;V;169;V;102;V;63;V;60;V;33;V;40;V;89;V;24;V;26;V;14;V;21;V;31;V;37;V;84;V
28;79;4;12;28079004_12_8;2021;4;6;98;V;49;V;29;V;26;V;19;V;19;V;34;V;101;V;339;N;291;N;321;N;276;N;151;V;99;V;30;V;63;V;57;V;95;V;64;V;14;V;22;V;38;V;34;V;30;V
28;79;4;12;28079004_12_8;2021;4;7;20;V;10;V;10;V;9;V;7;V;8;V;10;V;29;V;61;V;63;V;38;V;51;V;50;V;55;V;26;V;55;V;77;V;89;V;70;V;26;V;26;V;27;V;12;V;11;V
28;79;4;12;28079004_12_8;2021;4;8;9;V;11;V;10;V;8;V;7;V;7;V;11;V;24;V;53;V;71;V;52;N;70;V;63;V;62;V;37;V;60;V;72;V;53;V;45;V;31;V;21;V;19;V;25;V;29;V
28;79;4;12;28079004_12_8;2021;4;9;14;V;14;V;20;V;20;V;13;V;13;V;15;V;30;V;75;V;86;V;80;V;69;V;47;V;42;V;29;V;39;V;41;V;29;V;38;V;34;V;31;V;35;V;30;V;24;V
28;79;4;12;28079004_12_8;2021;4;10;18;V;15;V;13;V;12;V;10;V;11;V;12;V;19;V;32;V;33;V;34;V;25;V;26;V;21;V;20;V;18;V;8;V;9;V;10;V;12;V;12;V;18;V;16;V;32;V
28;79;4;12;28079004_12_8;2021;4;11;19;V;10;V;11;V;11;V;7;V;7;V;7;V;10;V;14;V;11;V;10;V;11;V;10;V;9;V;19;V;23;V;9;V;14;V;16;V;15;V;18;V;20;V;14;V;13;V
28;79;4;12;28079004_12_8;2021;4;12;9;V;10;V;8;V;7;V;6;V;6;V;9;V;23;V;49;V;51;V;33;V;44;V;33;V;159;N;26;V;51;V;69;V;61;V;34;V;26;V;33;V;47;V;65;V;104;V
28;79;4;12;28079004_12_8;2021;4;13;60;V;38;V;18;V;35;V;23;V;18;V;32;V;116;N;369;N;306;N;99;N;153;N;0;N;0;N;0;N;1890;N;80;N;190;N;53;N;32;V;29;V;28;V;23;V;17;V
28;79;4;12;28079004_12_8;2021;4;14;12;V;13;V;16;V;22;V;17;V;13;V;16;V;35;V;111;V;121;V;90;V;75;V;63;N;118;N;24;V;53;V;77;V;59;V;37;V;16;V;19;V;24;V;20;V;19;V
28;79;4;12;28079004_12_8;2021;4;15;13;V;12;V;10;V;10;V;10;V;11;V;13;V;32;V;87;V;124;V;74;V;124;N;184;N;87;N;26;V;88;V;73;V;68;V;49;V;22;V;24;V;25;V;20;V;17;V
28;79;4;12;28079004_12_8;2021;4;16;15;V;12;V;9;V;11;V;10;V;11;V;18;V;31;V;80;V;98;V;84;V;70;V;78;V;66;V;55;V;74;V;67;V;16;V;17;V;18;V;18;V;28;V;23;V;17;V
28;79;4;12;28079004_12_8;2021;4;17;11;V;9;V;8;V;7;V;6;V;6;V;8;V;20;V;35;V;31;V;26;V;27;V;37;V;19;V;15;V;12;V;8;V;8;V;11;V;15;V;19;V;27;V;24;V;24;V
28;79;4;12;28079004_12_8;2021;4;18;26;V;11;V;9;V;8;V;7;V;6;V;8;V;16;V;18;V;20;V;13;V;14;V;18;V;18;V;15;V;11;V;9;V;7;V;9;V;15;V;20;V;27;V;25;V;24;V
28;79;4;12;28079004_12_8;2021;4;19;26;V;41;V;28;V;28;V;25;V;23;V;31;V;121;N;267;N;274;N;218;N;153;N;109;N;102;N;25;V;32;V;49;V;36;V;33;N;14;V;17;V;24;V;21;V;16;V
28;79;4;12;28079004_12_8;2021;4;20;13;V;11;V;18;V;16;V;31;V;35;V;36;V;178;N;331;N;209;N;181;N;191;N;83;V;98;V;25;V;72;V;59;V;76;V;52;V;15;V;16;V;20;V;20;V;26;V
28;79;4;12;28079004_12_8;2021;4;21;18;V;13;V;10;V;12;V;14;V;19;V;24;V;154;N;286;N;189;N;51;V;79;V;61;V;49;V;37;V;44;V;65;V;50;V;34;V;18;V;18;V;19;V;15;V;17;V
28;79;4;12;28079004_12_8;2021;4;22;11;V;13;V;15;V;13;V;14;V;13;V;20;V;26;V;103;V;108;V;69;V;115;V;64;V;42;V;21;V;56;V;57;V;42;V;60;V;40;V;40;V;41;V;55;V;32;V
28;79;4;12;28079004_12_8;2021;4;23;22;V;27;V;14;V;11;V;12;V;10;V;17;V;46;V;66;V;97;V;76;V;50;V;67;V;98;V;25;V;79;V;40;V;22;V;18;V;21;V;23;V;22;V;19;V;24;V
28;79;4;12;28079004_12_8;2021;4;24;12;V;11;V;9;V;9;V;9;V;9;V;11;V;16;V;24;V;31;V;19;V;20;V;20;V;24;V;16;V;10;V;12;V;17;V;15;V;15;V;17;V;23;V;26;V;28;V
28;79;4;12;28079004_12_8;2021;4;25;14;V;12;V;10;V;8;V;7;V;7;V;9;V;10;V;18;V;21;V;20;V;18;V;24;V;30;V;27;V;33;V;33;V;41;V;26;V;27;V;32;V;40;V;30;V;35;V
28;79;4;12;28079004_12_8;2021;4;26;19;V;18;V;16;V;26;V;25;V;19;V;31;V;83;V;210;V;188;V;100;V;143;V;95;V;57;V;17;V;48;V;64;V;84;V;57;V;11;V;18;V;32;V;21;V;15;V
28;79;4;12;28079004_12_8;2021;4;27;9;V;8;V;10;V;12;V;20;V;19;V;43;V;75;V;163;V;220;V;146;V;187;V;129;V;84;V;27;V;63;V;65;V;77;V;67;V;41;V;29;V;33;V;19;V;19;V
28;79;4;12;28079004_12_8;2021;4;28;13;V;18;V;13;V;12;V;12;V;12;V;25;V;73;N;263;N;216;V;175;V;138;V;92;V;66;V;28;V;46;V;48;V;44;V;40;V;14;V;13;V;20;V;12;V;13;V
28;79;4;12;28079004_12_8;2021;4;29;8;V;10;V;9;V;9;V;7;V;9;V;12;V;42;V;106;V;93;V;72;V;63;V;57;V;39;V;15;V;47;V;46;V;38;V;32;V;23;V;24;V;33;V;32;V;34;V
28;79;4;12;28079004_12_8;2021;4;30;34;V;27;V;49;V;51;V;15;V;10;V;14;V;53;V;106;V;106;V;113;V;70;V;68;V;59;V;20;V;52;V;34;V;12;V;14;V;14;V;16;V;22;V;20;V;23;V
28;79;8;1;28079008_1_38;2021;4;1;3;V;3;V;3;V;3;V;4;V;3;V;4;V;3;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;2;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;N;4;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;3;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;4;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;4;V
28;79;8;1;28079008_1_38;2021;4;5;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V
28;79;8;1;28079008_1_38;2021;4;6;4;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;5;V;5;V;4;V;4;V;3;V;3;V;3;V;4;V;4;V;3;V;3;V;4;V;4;V;4;V;3;V
28;79;8;1;28079008_1_38;2021;4;7;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;4;V;4;V;3;N;4;V;4;V;4;V;4;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;8;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;N;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;4;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;9;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;4;V;4;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;10;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;11;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;12;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;4;V;4;V;4;V;4;N;4;V;4;V;4;V;4;V;4;V;3;V
28;79;8;1;28079008_1_38;2021;4;13;4;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;14;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;3;V;4;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;4;V
28;79;8;1;28079008_1_38;2021;4;15;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;16;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;3;V
28;79;8;1;28079008_1_38;2021;4;17;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;3;V;3;N;4;V;4;V;4;V;4;V;4;V;4;V
28;79;8;1;28079008_1_38;2021;4;18;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;19;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;3;N;3;N;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;20;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;4;V;3;V;3;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;21;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;4;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;22;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;N;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;23;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;24;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;25;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;26;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;3;N;3;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;27;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;3;V;3;V;3;N;3;V;3;V;3;V;3;V;0;N;3;N;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;28;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;29;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V
28;79;8;1;28079008_1_38;2021;4;30;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;3;V;3;V;3;V;4;V;4;V;3;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V
28;79;8;6;28079008_6_48;2021;4;1;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;2;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;N;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;3;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.3;V;000.2;V;000.2;V;000.3;V;000.2;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.4;V;000.6;V;000.5;V
28;79;8;6;28079008_6_48;2021;4;4;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.3;V;000.4;V;000.5;V;000.5;V;000.6;V
28;79;8;6;28079008_6_48;2021;4;5;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.5;V;000.5;V
28;79;8;6;28079008_6_48;2021;4;6;000.4;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.7;V;000.8;V;000.7;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;7;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;N;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.2;V
28;79;8;6;28079008_6_48;2021;4;8;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;N;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;9;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V
28;79;8;6;28079008_6_48;2021;4;10;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;11;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V
28;79;8;6;28079008_6_48;2021;4;12;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;N;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V
28;79;8;6;28079008_6_48;2021;4;13;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.5;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;14;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;15;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;16;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.6;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;17;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;N;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V
28;79;8;6;28079008_6_48;2021;4;18;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.4;V
28;79;8;6;28079008_6_48;2021;4;19;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;000.6;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;N;000.3;N;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;20;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.4;V;000.7;N;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;21;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V
28;79;8;6;28079008_6_48;2021;4;22;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;N;000.3;V;000.4;V;000.4;V;000.3;V;000.4;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;23;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;8;6;28079008_6_48;2021;4;24;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
